text,label
Students are informed that alumni meet will commence from Monday 10AM as per the academic calendar. — Principal's Office,1
Update: workshop on machine learning originally scheduled for Monday 10AM stands confirmed. No changes have been made. — The Registrar,1
Notice: The project viva has been rescheduled to Monday 10AM at 9:30 AM. Please check the official portal for details. — The Registrar,1
Reminder: workshop on machine learning registration deadline is Wednesday 2PM. Visit the administrative office for further queries. — Principal's Office,1
Circular No. 101: sports meet will be held as per schedule on Friday 11AM. Carry your ID cards. — The Registrar,1
Important: The venue for result declaration has been changed to Auditorium A. All other details remain the same. — Principal's Office,1
BREAKING: project submission postponed due to security concerns. Share with everyone immediately! This is 100% real information.,0
WARNING: If you attend lab practical tomorrow you might water shortage. Share to save people! Please verify and share.,0
Academic Notice: end-semester examination will be conducted online via the college portal on 25th May 2026. — The Registrar,1
WARNING: If you attend convocation tomorrow you might COVID protocol. Share to save people! Passed on from group admin.,0
Breaking news: Secret information about workshop - they don't want you to know this! Received from department WhatsApp group.,0
"Prof. Sharma, HOD Computer Science announces the commencement of sports meet from Friday 11AM. All students are requested to prepare accordingly.",1
The Registrar: The timetable for project viva is now available on the college website. Check before Wednesday 2PM.,1
Confirmed by insiders: lab practical is banned. The real reason will shock you! Passed on from group admin.,0
MUST SHARE!!! convocation has been unexpectedly called off. All students must know NOW!!! Do not ignore this message.,0
VIRAL: workshop called off - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
"Last minute information: lab practical tomorrow is cancelled. Stay home, forward this message. Passed on from group admin.",0
EXCLUSIVE LEAKED INFO: college is completely rescheduled. Share before it gets deleted! Received from department WhatsApp group.,0
Confirmed by insiders: viva examination is delayed indefinitely. The real reason will shock you! Please verify and share.,0
BREAKING: seminar postponed due to security concerns. Share with everyone immediately! Received from department WhatsApp group.,0
"Academic Notice: workshop on machine learning will be conducted online via the college portal on 25th May 2026. — Prof. Sharma, HOD Computer Science",1
Circular No. 202: annual cultural fest will be held as per schedule on Wednesday 2PM. Carry your ID cards. — Principal's Office,1
*Forwarded as received* viva examination will not happen tomorrow. Reliable source confirmed. Please verify and share.,0
"The Dr. Mehta, Dean Academic Affairs hereby informs students that fee payment is scheduled on 20th May 2026 in Computer Centre. Be present on time.",1
Department of Information Technology: The timetable for industrial visit is now available on the college website. Check before Tuesday 9AM.,1
"Update: convocation ceremony originally scheduled for Friday 11AM stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
EXCLUSIVE LEAKED INFO: fest is completely moved online. Share before it gets deleted! Please verify and share.,0
MUST SHARE!!! annual function has been unexpectedly rescheduled. All students must know NOW!!! Do not ignore this message.,0
BREAKING: lab practical postponed due to technical issues. Share with everyone immediately! Received from department WhatsApp group.,0
Students are informed that alumni meet will commence from Monday 10AM as per the academic calendar. — Student Affairs Office,1
MUST SHARE!!! result declaration has been unexpectedly banned. All students must know NOW!!! Please verify and share.,0
Principal's Office: The timetable for annual cultural fest is now available on the college website. Check before 20th May 2026.,1
Confirmed by insiders: class is postponed. The real reason will shock you! Received from department WhatsApp group.,0
"Notice: The mid-semester examination has been rescheduled to 1st June 2026 at 10:00 AM. Please check the official portal for details. — Prof. Sharma, HOD Computer Science",1
Urgent warning: project submission is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
"Last minute information: university event tomorrow is delayed indefinitely. Stay home, forward this message. Passed on from group admin.",0
Shocking revelation: sports day is a complete fraud. Share this viral truth immediately! Do not ignore this message.,0
MUST SHARE!!! exam has been unexpectedly banned. All students must know NOW!!! This is 100% real information.,0
"Prof. Sharma, HOD Computer Science announces the commencement of alumni meet from 20th May 2026. All students are requested to prepare accordingly.",1
VIRAL: workshop moved online - government trying to hide this. Share before its deleted! This is 100% real information.,0
"The Prof. Sharma, HOD Computer Science hereby informs students that library book submission is scheduled on Wednesday 2PM in Room 204. Be present on time.",1
Confirmed by insiders: annual function is cancelled. The real reason will shock you! This is 100% real information.,0
Notice: The fee payment has been rescheduled to Monday 10AM at 10:00 AM. Please check the official portal for details. — Department of Information Technology,1
VIRAL: class moved online - government trying to hide this. Share before its deleted! Do not ignore this message.,0
🚨🚨 ALERT: class is suspended until further notice. Tell everyone ASAP! 🚨🚨 Do not ignore this message.,0
Hidden truth revealed: exam is not what they tell you. Spread awareness now! Please verify and share.,0
MUST SHARE!!! workshop has been unexpectedly moved online. All students must know NOW!!! Please verify and share.,0
"Notice: The workshop on machine learning has been rescheduled to Wednesday 2PM at 10:00 AM. Please check the official portal for details. — Prof. Sharma, HOD Computer Science",1
Shocking revelation: lab practical is a complete fraud. Share this viral truth immediately! Passed on from group admin.,0
Alert from higher authorities: sports day delayed indefinitely with immediate effect. Share urgently! Do not ignore this message.,0
Principal's Office: The timetable for mid-semester examination is now available on the college website. Check before Tuesday 9AM.,1
Academic Notice: sports meet will be conducted online via the college portal on Tuesday 9AM. — The Examination Controller,1
WARNING: If you attend exam tomorrow you might safety hazard. Share to save people! Please verify and share.,0
"Last minute information: class tomorrow is merged with another event. Stay home, forward this message. Do not ignore this message.",0
Academic Notice: workshop on machine learning will be conducted online via the college portal on Friday 11AM. — The Registrar,1
Alert from higher authorities: project submission moved online with immediate effect. Share urgently! Please verify and share.,0
"Circular No. 523: convocation ceremony will be held as per schedule on 1st June 2026. Carry your ID cards. — Prof. Sharma, HOD Computer Science",1
You won't believe this! class has been moved online. The truth is shocking! Do not ignore this message.,0
Notice from Principal's Office: project viva registration is now open. Last date to apply is Wednesday 2PM.,1
*Forwarded as received* class will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
Update: project viva originally scheduled for Friday 11AM stands confirmed. No changes have been made. — The Examination Controller,1
URGENT!!! convocation has been CANCELLED immediately. Forward this to all students NOW!!! Please verify and share.,0
The Academic Section hereby informs students that sports meet is scheduled on 20th May 2026 in Lab Block 3. Be present on time.,1
Update: scholarship application originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — Principal's Office,1
Message from reliable source: convocation cancelled without prior notice. Tell everyone. This is 100% real information.,0
Message from reliable source: class cancelled without prior notice. Tell everyone. Please verify and share.,0
Hidden truth revealed: workshop is not what they tell you. Spread awareness now! Received from department WhatsApp group.,0
You won't believe this! lab practical has been merged with another event. The truth is shocking! Do not ignore this message.,0
The Registrar: The timetable for workshop on machine learning is now available on the college website. Check before Friday 11AM.,1
Students are informed that alumni meet will commence from 25th May 2026 as per the academic calendar. — Principal's Office,1
"IMPORTANT MESSAGE: Due to administrative decision, convocation is now rescheduled. Share immediately! Do not ignore this message.",0
Update: library book submission originally scheduled for Monday 10AM stands confirmed. No changes have been made. — The Registrar,1
🚨🚨 ALERT: annual function is suspended until further notice. Tell everyone ASAP! 🚨🚨 Do not ignore this message.,0
You won't believe this! university event has been suspended. The truth is shocking! This is 100% real information.,0
MUST SHARE!!! exam has been unexpectedly postponed. All students must know NOW!!! This is 100% real information.,0
Notice from Department of Information Technology: mid-semester examination registration is now open. Last date to apply is Wednesday 2PM.,1
This is to inform all students that alumni meet will take place on Friday 11AM as announced. Attendance is mandatory. — Academic Section,1
🚨🚨 ALERT: annual function is suspended until further notice. Tell everyone ASAP! 🚨🚨 This is 100% real information.,0
Message from reliable source: university event cancelled without prior notice. Tell everyone. This is 100% real information.,0
Update: industrial visit originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Academic Section,1
Message from reliable source: university event cancelled without prior notice. Tell everyone. Received from department WhatsApp group.,0
Important: The venue for industrial visit has been changed to Seminar Hall. All other details remain the same. — Department of Information Technology,1
Reminder: sports meet registration deadline is Monday 10AM. Visit the administrative office for further queries. — Department of Information Technology,1
Urgent warning: university event is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
*Forwarded as received* result declaration will not happen tomorrow. Reliable source confirmed. Passed on from group admin.,0
BREAKING: university event postponed due to staff absence. Share with everyone immediately! Please verify and share.,0
Students are informed that workshop on machine learning will commence from 15th May 2026 as per the academic calendar. — Academic Section,1
Important: The venue for end-semester examination has been changed to Examination Hall. All other details remain the same. — Principal's Office,1
"IMPORTANT MESSAGE: Due to power failure, convocation is now delayed indefinitely. Share immediately! Passed on from group admin.",0
Reminder: mid-semester examination registration deadline is 1st June 2026. Visit the administrative office for further queries. — The Examination Controller,1
EXCLUSIVE LEAKED INFO: university event is completely called off. Share before it gets deleted! Received from department WhatsApp group.,0
"Dear Students, The fee payment scheduled for Tuesday 9AM will be held as per the original timetable in Room 204. — The Examination Controller",1
MUST SHARE!!! workshop has been unexpectedly rescheduled. All students must know NOW!!! Please verify and share.,0
"Last minute information: lab practical tomorrow is cancelled. Stay home, forward this message. Passed on from group admin.",0
Breaking news: Secret information about annual function - they don't want you to know this! This is 100% real information.,0
VIRAL: viva examination rescheduled - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
"IMPORTANT MESSAGE: Due to COVID protocol, college is now postponed. Share immediately! This is 100% real information.",0
Update: alumni meet originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — Student Affairs Office,1
Urgent warning: result declaration is dangerous. Forward this to protect everyone you know. Passed on from group admin.,0
WARNING: If you attend class tomorrow you might government order. Share to save people! Please verify and share.,0
BREAKING: convocation postponed due to administrative decision. Share with everyone immediately! Received from department WhatsApp group.,0
"Dr. Mehta, Dean Academic Affairs announces the commencement of convocation ceremony from 15th May 2026. All students are requested to prepare accordingly.",1
Students are informed that annual cultural fest will commence from Monday 10AM as per the academic calendar. — Academic Section,1
Notice from The Registrar: mid-semester examination registration is now open. Last date to apply is 25th May 2026.,1
You won't believe this! fest has been delayed indefinitely. The truth is shocking! This is 100% real information.,0
"Reminder: library book submission registration deadline is Wednesday 2PM. Visit the administrative office for further queries. — Dr. Mehta, Dean Academic Affairs",1
The Registrar: The timetable for seminar on cybersecurity is now available on the college website. Check before 1st June 2026.,1
"Notice from Dr. Mehta, Dean Academic Affairs: scholarship application registration is now open. Last date to apply is 1st June 2026.",1
The Registrar: The timetable for alumni meet is now available on the college website. Check before Tuesday 9AM.,1
"Important: The venue for project viva has been changed to Auditorium A. All other details remain the same. — Dr. Mehta, Dean Academic Affairs",1
Alert from higher authorities: class rescheduled with immediate effect. Share urgently! This is 100% real information.,0
Academic Notice: alumni meet will be conducted online via the college portal on Wednesday 2PM. — The Registrar,1
🚨🚨 ALERT: university event is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
MUST SHARE!!! lab practical has been unexpectedly suspended. All students must know NOW!!! Passed on from group admin.,0
Academic Notice: annual cultural fest will be conducted online via the college portal on 1st June 2026. — Principal's Office,1
*Forwarded as received* annual function will not happen tomorrow. Reliable source confirmed. Passed on from group admin.,0
Academic Notice: mid-semester examination will be conducted online via the college portal on Friday 11AM. — Department of Information Technology,1
The Registrar announces the commencement of annual cultural fest from Friday 11AM. All students are requested to prepare accordingly.,1
WARNING: If you attend class tomorrow you might security concerns. Share to save people! Do not ignore this message.,0
Principal's Office announces the commencement of library book submission from Monday 10AM. All students are requested to prepare accordingly.,1
You won't believe this! sports day has been delayed indefinitely. The truth is shocking! Received from department WhatsApp group.,0
URGENT!!! project submission has been CANCELLED immediately. Forward this to all students NOW!!! Do not ignore this message.,0
You won't believe this! college has been postponed. The truth is shocking! Received from department WhatsApp group.,0
Academic Notice: seminar on cybersecurity will be conducted online via the college portal on Monday 10AM. — The Registrar,1
"100% confirmed: college called off. Don't ignore this, forward to everyone now! Please verify and share.",0
"100% confirmed: university event suspended. Don't ignore this, forward to everyone now! Passed on from group admin.",0
EXCLUSIVE LEAKED INFO: viva examination is completely banned. Share before it gets deleted! Please verify and share.,0
WARNING: If you attend class tomorrow you might COVID protocol. Share to save people! Received from department WhatsApp group.,0
Important: The venue for convocation ceremony has been changed to Lab Block 3. All other details remain the same. — Academic Section,1
"Dear Students, The alumni meet scheduled for 20th May 2026 will be held as per the original timetable in Lab Block 3. — Academic Section",1
Update: sports meet originally scheduled for Monday 10AM stands confirmed. No changes have been made. — Academic Section,1
Hidden truth revealed: university event is not what they tell you. Spread awareness now! Received from department WhatsApp group.,0
Important: The venue for seminar on cybersecurity has been changed to Main Hall. All other details remain the same. — The Examination Controller,1
Alert from higher authorities: sports day suspended with immediate effect. Share urgently! Please verify and share.,0
Academic Notice: scholarship application will be conducted online via the college portal on Friday 11AM. — The Registrar,1
Notice from The Examination Controller: library book submission registration is now open. Last date to apply is 25th May 2026.,1
The Registrar: The timetable for seminar on cybersecurity is now available on the college website. Check before Tuesday 9AM.,1
Urgent warning: sports day is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
WARNING: If you attend college tomorrow you might administrative decision. Share to save people! Please verify and share.,0
Students of third year are reminded that convocation ceremony is compulsory. Contact the office for any clarifications. — The Examination Controller,1
Urgent warning: annual function is dangerous. Forward this to protect everyone you know. Please verify and share.,0
The Student Affairs Office hereby informs students that seminar on cybersecurity is scheduled on Monday 10AM in Seminar Hall. Be present on time.,1
*Forwarded as received* college will not happen tomorrow. Reliable source confirmed. Do not ignore this message.,0
Hidden truth revealed: class is not what they tell you. Spread awareness now! Please verify and share.,0
"The Prof. Sharma, HOD Computer Science hereby informs students that alumni meet is scheduled on 25th May 2026 in Examination Hall. Be present on time.",1
EXCLUSIVE LEAKED INFO: convocation is completely merged with another event. Share before it gets deleted! Passed on from group admin.,0
"IMPORTANT MESSAGE: Due to safety hazard, class is now suspended. Share immediately! Received from department WhatsApp group.",0
URGENT!!! lab practical has been CANCELLED immediately. Forward this to all students NOW!!! Received from department WhatsApp group.,0
Notice from The Registrar: seminar on cybersecurity registration is now open. Last date to apply is 25th May 2026.,1
Department of Information Technology: The timetable for workshop on machine learning is now available on the college website. Check before 25th May 2026.,1
"Students are informed that sports meet will commence from Friday 11AM as per the academic calendar. — Prof. Sharma, HOD Computer Science",1
Confirmed by insiders: seminar is postponed. The real reason will shock you! Please verify and share.,0
Important: The venue for convocation ceremony has been changed to Main Hall. All other details remain the same. — Principal's Office,1
*Forwarded as received* exam will not happen tomorrow. Reliable source confirmed. Please verify and share.,0
Alert from higher authorities: lab practical merged with another event with immediate effect. Share urgently! Passed on from group admin.,0
VIRAL: convocation suspended - government trying to hide this. Share before its deleted! Passed on from group admin.,0
Confirmed by insiders: result declaration is merged with another event. The real reason will shock you! Please verify and share.,0
Breaking news: Secret information about university event - they don't want you to know this! This is 100% real information.,0
Academic Notice: scholarship application will be conducted online via the college portal on 1st June 2026. — Principal's Office,1
Notice from Student Affairs Office: scholarship application registration is now open. Last date to apply is 20th May 2026.,1
Breaking news: Secret information about convocation - they don't want you to know this! Passed on from group admin.,0
"Notice: The convocation ceremony has been rescheduled to 25th May 2026 at 10:00 AM. Please check the official portal for details. — Dr. Mehta, Dean Academic Affairs",1
WARNING: If you attend convocation tomorrow you might government order. Share to save people! Please verify and share.,0
Principal's Office: The timetable for end-semester examination is now available on the college website. Check before Monday 10AM.,1
Update: annual cultural fest originally scheduled for 15th May 2026 stands confirmed. No changes have been made. — The Registrar,1
Notice: The mid-semester examination has been rescheduled to Friday 11AM at 10:00 AM. Please check the official portal for details. — The Examination Controller,1
Don't attend lab practical! It has been delayed indefinitely due to security concerns. Spread the word! Received from department WhatsApp group.,0
"Last minute information: result declaration tomorrow is suspended. Stay home, forward this message. Do not ignore this message.",0
The Academic Section hereby informs students that scholarship application is scheduled on Monday 10AM in Room 204. Be present on time.,1
Notice from Student Affairs Office: result declaration registration is now open. Last date to apply is 20th May 2026.,1
Notice: The library book submission has been rescheduled to Friday 11AM at 9:30 AM. Please check the official portal for details. — The Examination Controller,1
Official communication: practical examination result will be declared on 1st June 2026. Check the official website for updates. — Department of Information Technology,1
Update: mid-semester examination originally scheduled for Wednesday 2PM stands confirmed. No changes have been made. — The Registrar,1
You won't believe this! convocation has been delayed indefinitely. The truth is shocking! Passed on from group admin.,0
"IMPORTANT MESSAGE: Due to unexpected maintenance, university event is now suspended. Share immediately! Do not ignore this message.",0
Breaking news: Secret information about fest - they don't want you to know this! Do not ignore this message.,0
Department of Information Technology announces the commencement of scholarship application from Monday 10AM. All students are requested to prepare accordingly.,1
This is to inform all students that practical examination will take place on Friday 11AM as announced. Attendance is mandatory. — Academic Section,1
MUST SHARE!!! annual function has been unexpectedly postponed. All students must know NOW!!! Received from department WhatsApp group.,0
Alert from higher authorities: sports day delayed indefinitely with immediate effect. Share urgently! Please verify and share.,0
Urgent warning: class is dangerous. Forward this to protect everyone you know. Received from department WhatsApp group.,0
"Last minute information: exam tomorrow is delayed indefinitely. Stay home, forward this message. Please verify and share.",0
*Forwarded as received* class will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
Students of final year are reminded that scholarship application is compulsory. Contact the office for any clarifications. — Academic Section,1
BREAKING: result declaration postponed due to government order. Share with everyone immediately! Do not ignore this message.,0
"Dear Students, The seminar on cybersecurity scheduled for Wednesday 2PM will be held as per the original timetable in Main Hall. — Student Affairs Office",1
BREAKING: lab practical postponed due to power failure. Share with everyone immediately! Do not ignore this message.,0
Message from reliable source: annual function cancelled without prior notice. Tell everyone. Do not ignore this message.,0
Principal's Office announces the commencement of fee payment from 1st June 2026. All students are requested to prepare accordingly.,1
"Dear Students, The workshop on machine learning scheduled for 20th May 2026 will be held as per the original timetable in Auditorium A. — Principal's Office",1
Hidden truth revealed: lab practical is not what they tell you. Spread awareness now! Received from department WhatsApp group.,0
This is to inform all students that sports meet will take place on 1st June 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Update: scholarship application originally scheduled for Tuesday 9AM stands confirmed. No changes have been made. — Principal's Office,1
"Last minute information: lab practical tomorrow is banned. Stay home, forward this message. Please verify and share.",0
This is to inform all students that scholarship application will take place on 1st June 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Notice from The Examination Controller: fee payment registration is now open. Last date to apply is 25th May 2026.,1
Academic Section announces the commencement of workshop on machine learning from 1st June 2026. All students are requested to prepare accordingly.,1
"Last minute information: annual function tomorrow is postponed. Stay home, forward this message. Do not ignore this message.",0
Academic Notice: workshop on machine learning will be conducted online via the college portal on Tuesday 9AM. — The Examination Controller,1
Message from reliable source: project submission cancelled without prior notice. Tell everyone. Passed on from group admin.,0
Important: The venue for seminar on cybersecurity has been changed to Computer Centre. All other details remain the same. — Principal's Office,1
EXCLUSIVE LEAKED INFO: lab practical is completely merged with another event. Share before it gets deleted! Received from department WhatsApp group.,0
Message from reliable source: result declaration cancelled without prior notice. Tell everyone. Passed on from group admin.,0
Hidden truth revealed: fest is not what they tell you. Spread awareness now! Received from department WhatsApp group.,0
The Principal's Office hereby informs students that sports meet is scheduled on 1st June 2026 in Room 204. Be present on time.,1
Urgent warning: workshop is dangerous. Forward this to protect everyone you know. Please verify and share.,0
VIRAL: annual function postponed - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
Official communication: result declaration result will be declared on 20th May 2026. Check the official website for updates. — The Examination Controller,1
Official communication: project viva result will be declared on Monday 10AM. Check the official website for updates. — The Examination Controller,1
URGENT!!! annual function has been CANCELLED immediately. Forward this to all students NOW!!! This is 100% real information.,0
BREAKING: convocation postponed due to government order. Share with everyone immediately! Passed on from group admin.,0
"Last minute information: annual function tomorrow is delayed indefinitely. Stay home, forward this message. Please verify and share.",0
Important: The venue for practical examination has been changed to Room 204. All other details remain the same. — Academic Section,1
Official communication: sports meet result will be declared on Friday 11AM. Check the official website for updates. — The Registrar,1
Don't attend project submission! It has been delayed indefinitely due to staff absence. Spread the word! Do not ignore this message.,0
Academic Notice: convocation ceremony will be conducted online via the college portal on Wednesday 2PM. — The Registrar,1
VIRAL: viva examination called off - government trying to hide this. Share before its deleted! This is 100% real information.,0
Urgent warning: convocation is dangerous. Forward this to protect everyone you know. Received from department WhatsApp group.,0
Don't attend project submission! It has been suspended due to government order. Spread the word! Received from department WhatsApp group.,0
Important: The venue for scholarship application has been changed to Main Hall. All other details remain the same. — The Registrar,1
Student Affairs Office announces the commencement of fee payment from Wednesday 2PM. All students are requested to prepare accordingly.,1
Academic Section announces the commencement of seminar on cybersecurity from 20th May 2026. All students are requested to prepare accordingly.,1
Alert from higher authorities: project submission called off with immediate effect. Share urgently! This is 100% real information.,0
Official communication: workshop on machine learning result will be declared on 1st June 2026. Check the official website for updates. — The Registrar,1
Don't attend annual function! It has been suspended due to staff absence. Spread the word! Passed on from group admin.,0
Students are informed that seminar on cybersecurity will commence from Tuesday 9AM as per the academic calendar. — Student Affairs Office,1
Students are informed that practical examination will commence from Wednesday 2PM as per the academic calendar. — Department of Information Technology,1
Message from reliable source: fest cancelled without prior notice. Tell everyone. Received from department WhatsApp group.,0
MUST SHARE!!! viva examination has been unexpectedly cancelled. All students must know NOW!!! Passed on from group admin.,0
Official communication: industrial visit result will be declared on 15th May 2026. Check the official website for updates. — The Examination Controller,1
This is to inform all students that practical examination will take place on 25th May 2026 as announced. Attendance is mandatory. — The Registrar,1
"100% confirmed: workshop moved online. Don't ignore this, forward to everyone now! Please verify and share.",0
Circular No. 101: annual cultural fest will be held as per schedule on Wednesday 2PM. Carry your ID cards. — The Examination Controller,1
This is to inform all students that practical examination will take place on Friday 11AM as announced. Attendance is mandatory. — Academic Section,1
"Academic Notice: practical examination will be conducted online via the college portal on 1st June 2026. — Dr. Mehta, Dean Academic Affairs",1
Students are informed that fee payment will commence from Wednesday 2PM as per the academic calendar. — The Examination Controller,1
EXCLUSIVE LEAKED INFO: exam is completely suspended. Share before it gets deleted! Please verify and share.,0
This is to inform all students that end-semester examination will take place on 25th May 2026 as announced. Attendance is mandatory. — Student Affairs Office,1
"Students are informed that annual cultural fest will commence from Friday 11AM as per the academic calendar. — Dr. Mehta, Dean Academic Affairs",1
Notice: The project viva has been rescheduled to Tuesday 9AM at 11:00 AM. Please check the official portal for details. — Student Affairs Office,1
Update: sports meet originally scheduled for Tuesday 9AM stands confirmed. No changes have been made. — The Registrar,1
This is to inform all students that sports meet will take place on 15th May 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Department of Information Technology: The timetable for practical examination is now available on the college website. Check before Friday 11AM.,1
Students of second year are reminded that project viva is compulsory. Contact the office for any clarifications. — Student Affairs Office,1
"Dear Students, The workshop on machine learning scheduled for Friday 11AM will be held as per the original timetable in Computer Centre. — The Examination Controller",1
Shocking revelation: class is a complete fraud. Share this viral truth immediately! Passed on from group admin.,0
URGENT!!! sports day has been CANCELLED immediately. Forward this to all students NOW!!! Received from department WhatsApp group.,0
"Dear Students, The end-semester examination scheduled for Friday 11AM will be held as per the original timetable in Lab Block 3. — The Examination Controller",1
"Dear Students, The industrial visit scheduled for 25th May 2026 will be held as per the original timetable in Examination Hall. — Prof. Sharma, HOD Computer Science",1
EXCLUSIVE LEAKED INFO: annual function is completely cancelled. Share before it gets deleted! Received from department WhatsApp group.,0
Confirmed by insiders: fest is called off. The real reason will shock you! Please verify and share.,0
Reminder: project viva registration deadline is Monday 10AM. Visit the administrative office for further queries. — Principal's Office,1
"Reminder: sports meet registration deadline is 15th May 2026. Visit the administrative office for further queries. — Prof. Sharma, HOD Computer Science",1
Reminder: seminar on cybersecurity registration deadline is Friday 11AM. Visit the administrative office for further queries. — Department of Information Technology,1
Notice: The result declaration has been rescheduled to Friday 11AM at 2:00 PM. Please check the official portal for details. — The Examination Controller,1
Important: The venue for convocation ceremony has been changed to Room 204. All other details remain the same. — Principal's Office,1
"Dear Students, The practical examination scheduled for 1st June 2026 will be held as per the original timetable in Auditorium A. — Student Affairs Office",1
*Forwarded as received* workshop will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
This is to inform all students that scholarship application will take place on Tuesday 9AM as announced. Attendance is mandatory. — Principal's Office,1
"Students are informed that scholarship application will commence from 20th May 2026 as per the academic calendar. — Dr. Mehta, Dean Academic Affairs",1
Urgent warning: result declaration is dangerous. Forward this to protect everyone you know. Please verify and share.,0
"Students of first year are reminded that project viva is compulsory. Contact the office for any clarifications. — Prof. Sharma, HOD Computer Science",1
Notice from Department of Information Technology: end-semester examination registration is now open. Last date to apply is Friday 11AM.,1
This is to inform all students that seminar on cybersecurity will take place on Wednesday 2PM as announced. Attendance is mandatory. — Principal's Office,1
BREAKING: fest postponed due to technical issues. Share with everyone immediately! Received from department WhatsApp group.,0
WARNING: If you attend project submission tomorrow you might unexpected maintenance. Share to save people! Passed on from group admin.,0
Message from reliable source: college cancelled without prior notice. Tell everyone. Please verify and share.,0
Notice from The Examination Controller: practical examination registration is now open. Last date to apply is Monday 10AM.,1
EXCLUSIVE LEAKED INFO: convocation is completely rescheduled. Share before it gets deleted! Please verify and share.,0
Update: convocation ceremony originally scheduled for Tuesday 9AM stands confirmed. No changes have been made. — The Registrar,1
MUST SHARE!!! class has been unexpectedly suspended. All students must know NOW!!! Passed on from group admin.,0
Principal's Office announces the commencement of practical examination from 15th May 2026. All students are requested to prepare accordingly.,1
Students are informed that project viva will commence from 20th May 2026 as per the academic calendar. — The Examination Controller,1
BREAKING: viva examination postponed due to administrative decision. Share with everyone immediately! Received from department WhatsApp group.,0
*Forwarded as received* sports day will not happen tomorrow. Reliable source confirmed. Received from department WhatsApp group.,0
Shocking revelation: project submission is a complete fraud. Share this viral truth immediately! Please verify and share.,0
Reminder: scholarship application registration deadline is 1st June 2026. Visit the administrative office for further queries. — The Registrar,1
Don't attend result declaration! It has been merged with another event due to COVID protocol. Spread the word! Passed on from group admin.,0
"Update: project viva originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Dr. Mehta, Dean Academic Affairs",1
"This is to inform all students that convocation ceremony will take place on 1st June 2026 as announced. Attendance is mandatory. — Prof. Sharma, HOD Computer Science",1
Notice from Department of Information Technology: seminar on cybersecurity registration is now open. Last date to apply is 1st June 2026.,1
Circular No. 101: scholarship application will be held as per schedule on Wednesday 2PM. Carry your ID cards. — Academic Section,1
MUST SHARE!!! result declaration has been unexpectedly rescheduled. All students must know NOW!!! Do not ignore this message.,0
Shocking revelation: annual function is a complete fraud. Share this viral truth immediately! Passed on from group admin.,0
"Dear Students, The alumni meet scheduled for 1st June 2026 will be held as per the original timetable in Room 204. — Academic Section",1
"100% confirmed: convocation banned. Don't ignore this, forward to everyone now! Please verify and share.",0
BREAKING: lab practical postponed due to safety hazard. Share with everyone immediately! Please verify and share.,0
"This is to inform all students that industrial visit will take place on 20th May 2026 as announced. Attendance is mandatory. — Dr. Mehta, Dean Academic Affairs",1
You won't believe this! seminar has been moved online. The truth is shocking! This is 100% real information.,0
Notice: The seminar on cybersecurity has been rescheduled to Monday 10AM at 9:30 AM. Please check the official portal for details. — The Registrar,1
Academic Notice: mid-semester examination will be conducted online via the college portal on 25th May 2026. — Student Affairs Office,1
VIRAL: seminar moved online - government trying to hide this. Share before its deleted! This is 100% real information.,0
Urgent warning: workshop is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
Update: end-semester examination originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — The Registrar,1
WARNING: If you attend fest tomorrow you might unexpected maintenance. Share to save people! This is 100% real information.,0
Notice from The Registrar: result declaration registration is now open. Last date to apply is 1st June 2026.,1
WARNING: If you attend lab practical tomorrow you might administrative decision. Share to save people! Passed on from group admin.,0
Important: The venue for end-semester examination has been changed to Room 204. All other details remain the same. — Academic Section,1
Alert from higher authorities: project submission called off with immediate effect. Share urgently! This is 100% real information.,0
Students are informed that workshop on machine learning will commence from Friday 11AM as per the academic calendar. — The Registrar,1
"IMPORTANT MESSAGE: Due to power failure, viva examination is now moved online. Share immediately! Received from department WhatsApp group.",0
"Dear Students, The practical examination scheduled for Monday 10AM will be held as per the original timetable in Lab Block 3. — Academic Section",1
Message from reliable source: convocation cancelled without prior notice. Tell everyone. This is 100% real information.,0
Shocking revelation: workshop is a complete fraud. Share this viral truth immediately! Please verify and share.,0
"Reminder: workshop on machine learning registration deadline is 1st June 2026. Visit the administrative office for further queries. — Dr. Mehta, Dean Academic Affairs",1
